Lenovo;Android;17,78;no;no;8;5;32;4;3000;160;2014;799;99,34;61,36;         
Lenovo;Android;17,78;no;no;8;5;32;4;2150;160;2016;1064;89,54;60,09;         
Asus;Android;45850;yes;no;8;5;32;4;2600;160;2016;1087;128,03;54,58;         
Motorola;Android;45850;yes;no;8;4;32;4;2000;160;2014;1003;181,32;53,39;         
Huawei;Android;47392;no;no;8;2;32;4;2000;160;2014;847;99,99;47,27;         
BlackBerry;Others;23924;yes;no;5;2;32;4;2150;160;2018;601;100,79;51,16;         
Nokia;Windows;47392;yes;no;5;1;32;4;1700;160;2013;790;150,59;36,07;         
Asus;Android;45850;no;no;4;0,3;32;4;2600;160;2014;1028;299,91;114,03;         
Others;Android;45850;yes;no;4;0,3;32;4;2600;160;2014;768;250,67;69,20;         
Micromax;Windows;42644;no;no;4;0,3;32;4;2600;160;2014;640;300,42;64,48;         
Xiaomi;Android;16,94;yes;yes;13;16;16;4;2840;160;2015;945;329,65;137,25;         
Motorola;Android;15,29;yes;no;13;8;16;4;3060;160;2015;1021;161,65;96,66;         
Lenovo;Android;25,43;yes;no;13;8;16;4;3400;160;2016;583;209,4;93,48;         
Samsung;Android;15,34;yes;no;13;8;16;4;2600;160;2014;806;259,69;86,64;         
Honor;Android;45887;yes;no;13;8;16;4;3000;160;2017;821;140,85;86,54;         
Huawei;Android;16,23;yes;no;13;8;16;4;2900;160;2017;560;150,84;86,18;         
Lenovo;Android;15,29;yes;no;13;8;16;4;4000;160;2016;1001;140,67;86,09;         
Oppo;Android;15,37;yes;no;13;8;16;4;2500;160;2016;949;151,94;85,47;         
Others;Android;45850;yes;no;13;8;16;4;4000;160;2018;543;120,3;82,91;         
Lenovo;Android;20,32;no;no;13;8;16;4;4000;160;2015;631;187,83;77,59;         
Samsung;Android;26999;yes;no;13;8;16;4;3000;160;2015;786;168,6;76,91;         
XOLO;Android;45850;no;no;13;8;16;4;3000;160;2017;779;128,09;76,58;         
Micromax;Android;13424;yes;no;13;8;16;4;2400;160;2017;773;129,4;75,37;         
Others;Android;30651;yes;no;13;8;16;4;2500;160;2016;747;118,15;69,15;         
Meizu;Android;30651;yes;no;8;5;16;4;2000;160;2014;998;170,51;76,04;         
Alcatel;Android;15,24;no;no;8;5;16;4;3010;160;2016;1003;150,43;67,40;         
Panasonic;Android;45850;no;no;8;5;16;4;4000;160;2016;567;210,1;66,38;         
Asus;Android;47392;yes;no;8;5;16;4;2420;160;2015;643;219,12;57,80;         
HTC;Android;45566;no;no;8;5;16;4;3000;160;2014;900;201,15;57,64;         
Others;Android;12693;yes;no;8;5;16;4;2000;160;2015;673;129,47;55,66;         
Samsung;Android;30651;yes;no;8;5;16;4;4000;160;2016;822;128,08;54,91;         
Others;Android;13424;no;no;5;2;16;4;3000;160;2014;930;269,31;86,44;         
Lava;Android;45791;yes;no;5;2;16;4;1950;160;2015;691;108,68;55,25;         
LG;Android;27729;yes;no;5;2;16;4;1950;160;2014;977;160,76;52,84;         
Acer;Windows;42644;no;no;4;0,3;16;4;2600;160;2014;1047;298,9;111,47;         
Others;Android;42644;no;no;4;0,3;16;4;2600;160;2014;608;249,97;96,83;         
LG;Android;15,27;yes;no;13;8;32;3;3300;160;2019;497;149,32;83,64;         
Vivo;Android;30651;yes;no;13;8;32;3;3300;160;2019;323;149,77;80,48;         
ZTE;Android;45850;yes;no;13;8;32;2;4000;160;2020;149;101,92;77,46;         
Nokia;Others;43221;no;no;;0;32;2;3000;160;2020;208;82,32;66,78;         
Celkon;Android;27576;no;no;;0;32;2;3000;160;2020;249;82,32;63,42;         
Others;Android;32478;yes;no;13;8;16;2;2920;160;2019;233;150,37;92,16;         
Others;Android;47392;yes;no;2;0,3;0,1;0,02;1000;160;2017;554;60,26;43,50;         
Oppo;Android;15,29;yes;no;13;8;32;4;3000;159,95;2016;811;140,17;76,13;         
Motorola;Android;30651;yes;no;8;5;32;4;2580;159,95;2016;780;101,44;78,14;         
ZTE;Android;45850;yes;no;8;5;32;4;2500;159,95;2016;649;79,24;54,57;         
Alcatel;Android;45850;no;no;2;0,3;32;4;2580;159,95;2016;813;80,18;47,01;         
Huawei;Android;16,74;yes;no;13;8;16;4;2960;159,95;2016;911;148,84;80,65;         
Xiaomi;Android;45850;yes;no;8;5;16;4;2500;159,95;2016;987;110,69;56,06;         
Others;Android;42644;no;no;2;0,3;16;4;1500;159,95;2016;893;59,46;39,43;         
HTC;Android;42644;no;no;5;2;16;4;2460;159,9;2014;744;229,25;77,56;         
Acer;Android;45850;no;no;8;5;32;4;3000;159,5;2017;884;180,09;94,04;         
Xiaomi;Android;30651;yes;no;8;5;32;4;2800;159,5;2017;619;200,19;82,32;         
Vivo;Android;16,21;yes;no;5;2;32;4;3700;159,5;2014;724;89,8;58,32;         
LG;Android;45850;yes;no;5;2;32;4;2050;159,5;2017;687;99,74;51,13;         
Asus;Android;45566;no;no;13;8;16;4;2460;159,5;2017;866;149,44;79,14;         
Huawei;Android;15,77;yes;no;12;5;128;8;5000;159;2018;413;298,88;176,88;         
BlackBerry;Others;47392;yes;no;8;5;64;6;4000;159;2019;426;250,59;85,39;         
Others;Android;20,32;yes;no;8;5;64;6;4000;159;2019;254;250,88;83,40;         
Apple;iOS;12693;yes;no;16;20;128;4;3400;159;2018;444;328,96;104,51;         
Others;Android;15,39;yes;no;13;16;128;4;3340;159;2019;473;290,55;163,36;         
Vivo;Android;16,21;yes;no;13;16;128;4;3340;159;2019;210;269,52;131,98;         
LG;Android;30651;yes;no;13;13;128;4;3425;159;2018;537;429,76;118,25;         
Huawei;Android;30651;yes;no;16;25;64;4;3000;159;2018;655;200,16;135,30;         
Vivo;Android;16,33;yes;no;16;20;64;4;3000;159;2019;518;397,21;101,97;         
Asus;Android;27729;yes;no;13;16;64;4;3250;159;2017;863;390,45;157,37;         
Vivo;Android;30651;yes;no;13;8;64;4;3100;159;2018;712;148,45;92,71;         
Meizu;Android;32478;yes;no;21;32;32;4;3000;159;2015;573;419,6;179,77;         
HTC;Android;45850;yes;no;8;5;32;4;2500;159;2016;999;71,7;65,54;         
Nokia;Android;15,24;yes;no;8;5;32;4;3000;159;2016;883;99,62;56,42;         
Others;Android;45850;yes;no;8;2;32;4;1730;159;2015;894;69,98;48,57;         
Oppo;Android;47392;yes;no;5;2;32;4;2000;159;2013;797;159,29;57,57;         
HTC;Android;45850;no;no;5;2;32;4;1750;159;2016;962;101,08;49,89;         
Nokia;Android;47392;yes;no;5;2;32;4;1600;159;2016;564;59,41;46,14;         
Others;Android;42644;no;no;5;2;32;4;2000;159;2016;1026;49,63;40,94;         
Oppo;Android;15,32;yes;no;13;8;16;4;3000;159;2016;683;178,79;95,97;         
Huawei;Android;45912;yes;no;13;8;16;4;3000;159;2015;872;170,86;94,86;         
HTC;Android;45850;yes;no;13;8;16;4;3100;159;2016;980;190,82;73,74;         
Huawei;Android;20,32;yes;no;13;8;16;4;2500;159;2016;617;100,15;73,41;         
Vivo;Android;45884;yes;no;8;5;16;4;2250;159;2013;668;250,3;76,62;         
Others;Android;30651;yes;no;8;5;16;4;2000;159;2014;791;122,17;65,26;         
Huawei;Android;15,47;yes;no;8;5;16;4;2500;159;2016;1073;79,89;63,35;         
Others;Android;25,43;no;no;13;5;16;2;3000;159;2019;371;50,99;20,85;         
Lenovo;Android;15,29;yes;no;13;8;16;4;3000;158,8;2016;832;110,75;69,46;         
Honor;Android;45915;yes;no;16;24;64;4;3160;158,6;2017;601;449,41;111,88;         
ZTE;Android;30651;yes;no;13;8;32;4;4100;158,4;2016;599;208,06;80,50;         
Oppo;Android;15,37;yes;no;13;16;256;4;3300;158;2018;366;650,05;221,43;         
Lenovo;Android;25,43;yes;no;13;16;128;4;3300;158;2017;860;418,31;159,75;         
Others;Android;32478;yes;no;23;32;64;4;3000;158;2016;835;218,49;138,66;         
Honor;Android;15,32;yes;no;16;32;64;4;3400;158;2018;560;272,38;168,53;         
Lenovo;Android;25,43;yes;no;16;25;64;4;3400;158;2016;986;441,99;139,31;         
Others;Android;25,43;no;no;16;20;64;4;3000;158;2016;996;400,79;84,39;         
Meizu;Android;15,21;yes;no;13;16;64;4;4000;158;2015;801;280,56;124,17;         
Motorola;Android;15,29;yes;no;12;5;64;4;3400;158;2016;762;550,72;168,65;         
Vivo;Android;15,24;yes;no;12;5;64;4;3100;158;2017;564;369,35;119,68;         
Others;Android;27729;yes;no;13;13;32;4;3000;158;2014;618;429,66;111,34;         
Gionee;Android;30651;yes;no;13;8;32;4;2600;158;2014;1002;259,7;86,27;         
Samsung;Android;30651;yes;no;13;7;32;4;3260;158;2016;1054;189,2;63,86;         
Honor;Android;45850;no;no;8;5;32;4;2500;158;2015;725;161,18;77,47;         
XOLO;Android;15,24;no;no;8;5;32;4;4000;158;2018;670;179,59;58,32;         
Vivo;Android;45884;yes;no;8;5;32;4;2500;158;2015;881;140,25;55,77;         
Micromax;Android;45850;no;no;5;2;32;4;2100;158;2014;773;201,82;67,11;         
Asus;Android;32478;yes;no;16;24;16;4;2800;158;2014;1002;299,27;120,45;         
Lenovo;Android;30651;yes;no;13;8;16;4;2500;158;2013;1089;171,51;97,46;         
Asus;Android;17,78;yes;no;13;8;16;4;2840;158;2016;738;209,44;96,19;         
Others;Android;45850;no;no;13;8;16;4;2840;158;2016;828;250,02;94,99;         
Asus;Android;30651;yes;no;13;8;16;4;3300;158;2016;578;188,94;90,89;         
Alcatel;Android;30651;yes;no;13;8;16;4;3000;158;2015;826;180,1;86,82;         
Samsung;Android;20,42;no;no;13;8;16;4;3000;158;2015;663;189,17;84,60;         
Gionee;Android;30651;yes;no;13;8;16;4;2500;158;2015;903;221,76;84,30;         
LG;Android;32478;yes;no;13;5;16;4;2840;158;2015;559;270,77;62,28;         
HTC;Android;30651;yes;no;13;5;16;4;2000;158;2013;965;227,97;55,92;         
ZTE;Android;45850;yes;no;12;5;16;4;2500;158;2013;729;209,77;55,06;         
Lenovo;Android;45850;yes;no;8;2;16;4;1850;158;2013;703;120,85;49,01;         
ZTE;Android;30651;yes;no;5;2;16;4;2000;158;2014;797;90,06;47,22;         
Samsung;Android;17,78;no;no;8;5;32;1;2200;158;2019;213;68,22;64,77;         
Huawei;Android;47392;no;no;5;2;16;4;1900;157,8;2017;843;120,94;62,29;         
Meizu;Android;15,39;yes;yes;13;16;32;4;2965;157,5;2018;537;250,12;122,32;         
HTC;Android;45850;yes;no;13;16;128;4;3300;157;2018;492;699,52;174,43;         
Micromax;Android;27729;yes;no;12;5;128;4;3400;157;2019;525;769,3;258,78;         
Samsung;Android;25,43;yes;no;20;32;32;4;2840;157;2015;604;359,94;138,78;         
Others;Android;45772;no;no;16;24;32;4;3000;157;2017;587;249,66;113,84;         
Vivo;Android;45884;yes;no;16;20;32;4;3000;157;2017;573;148,76;72,13;         
Samsung;Android;45566;yes;no;12;5;32;4;3600;157;2016;896;350,38;108,94;         
Acer;Android;45675;no;no;12;5;32;4;3300;157;2017;679;159,87;95,40;         
Samsung;Android;15,37;yes;no;12;5;32;4;3600;157;2016;584;400,11;92,83;         
Sony;Android;32478;yes;no;8;5;32;4;2600;157;2016;907;201;78,33;         
Others;Android;27729;yes;no;8;5;32;4;2125;157;2016;824;118,6;69,41;         
HTC;Android;45850;yes;no;8;5;32;4;2500;157;2019;226;89,43;65,30;         
Samsung;Android;15,42;yes;no;20;32;16;4;3100;157;2015;960;300,51;81,87;         
HTC;Android;45850;yes;no;13;8;16;4;3000;157;2017;799;169,56;81,15;         
Panasonic;Android;45850;yes;no;8;5;16;4;2350;157;2015;735;129,38;76,76;         
Samsung;Android;45850;yes;no;5;2;16;4;1800;157;2013;921;99,85;51,29;         
Lava;Android;45791;yes;no;5;2;16;4;2300;157;2015;904;69;44,01;         
Asus;Android;17,78;no;no;13;8;16;2;2600;157;2019;474;80,13;73,51;         
Micromax;Windows;45850;no;no;5;2;16;4;4000;156,5;2015;672;140,82;41,13;         
Xiaomi;Android;16,59;yes;no;13;16;128;4;3200;156,2;2018;582;550,7;195,05;         
Samsung;Android;20,32;yes;no;13;8;128;4;3400;156,2;2018;589;500,73;103,52;         
Samsung;Android;30,53;no;no;13;16;64;4;3200;156,2;2018;475;451,03;184,42;         
Asus;Android;32478;yes;no;13;8;32;4;3260;156,2;2018;623;170,31;104,16;         
Meizu;Android;30651;yes;no;8;2;32;4;2000;156,2;2014;643;168,92;49,07;         
Samsung;Android;32478;yes;no;13;16;128;4;3600;156;2018;644;348,46;192,07;         
Honor;Android;34304;yes;no;13;16;128;4;3600;156;2018;412;350,92;128,85;         
Sony;Android;15,24;yes;no;12;5;128;4;3000;156;2018;706;399,54;83,98;         
Oppo;Android;15,24;yes;no;13;16;64;4;3050;156;2017;681;448,93;178,67;         
Oppo;Android;30651;yes;no;13;16;64;4;3400;156;2018;408;349,47;142,31;         
Huawei;Android;20,32;yes;no;13;16;64;4;3600;156;2018;563;210,48;126,44;         
Huawei;Android;45833;yes;no;16;20;32;4;3000;156;2018;668;499,82;92,16;         
LG;Android;32478;yes;no;13;12;32;4;4100;156;2017;542;181,7;107,50;         
Lenovo;Android;20,32;yes;no;13;8;32;4;2200;156;2015;794;350,96;97,52;         
Realme;Android;16,36;yes;yes;13;8;32;4;4100;156;2016;734;160,66;87,91;         
HTC;Android;15,24;yes;no;13;8;32;4;2800;156;2016;748;199,17;84,72;         
Samsung;Android;30651;yes;no;13;8;32;4;4000;156;2015;828;450,72;84,26;         
Others;Android;14,35;yes;no;13;8;32;4;3030;156;2015;777;300,13;76,51;         
Others;Android;12693;yes;no;8;5;32;4;2600;156;2014;829;140,52;75,73;         
Panasonic;Android;45850;yes;no;8;5;32;4;2100;156;2014;847;100,53;61,49;         
Lava;Android;45850;no;no;8;2;32;4;2000;156;2015;700;109,42;51,85;         
Lava;Android;45850;no;no;5;2;32;4;1800;156;2016;901;70,65;44,62;         
Alcatel;Others;43221;no;no;;0;32;4;3300;156;2019;195;198,15;75,18;         
Celkon;Others;45047;no;no;;0;32;4;3000;156;2018;552;331,06;58,05;         
Gionee;Android;32478;yes;no;13;13;16;4;2300;156;2014;910;470,99;115,51;         
Sony;Android;27729;yes;no;13;8;16;4;3300;156;2016;556;169,99;99,17;         
HTC;Android;15,29;yes;no;13;8;16;4;4100;156;2016;713;131,26;85,26;         
Meizu;Android;13,87;yes;no;13;8;16;4;2600;156;2016;915;160,45;69,20;         
Honor;Android;30651;no;no;13;5;16;4;2460;156;2016;754;199,4;59,13;         
Lenovo;Android;45850;no;no;8;4;16;4;2000;156;2014;700;101,9;53,59;         
Motorola;Android;15,27;yes;no;8;2;16;4;2000;156;2014;545;129,29;48,07;         
Honor;Android;30651;no;no;8;2;16;4;2000;156;2013;669;228,59;45,34;         
Vivo;Android;45884;yes;no;5;2;16;4;2000;156;2015;572;79,17;50,20;         
Others;Android;42644;no;no;5;2;16;4;1800;156;2015;1065;118,74;44,50;         
Others;Android;17,78;no;no;8;5;16;4;3500;155,6;2016;583;168,32;62,71;         
LG;Android;25,43;yes;no;13;8;16;4;3150;155,3;2015;879;300,34;104,58;         
LG;Android;20,32;yes;no;13;8;16;4;3150;155,3;2015;816;251,01;72,09;         
LG;Android;28825;yes;no;8;5;32;4;2500;155,1;2015;568;108,94;66,25;         
Oppo;Android;15,34;yes;no;13;16;128;4;3000;155;2017;783;400,11;192,02;         
Asus;Android;45675;yes;no;13;16;128;4;3000;155;2018;725;150,14;127,61;         
Lenovo;Android;45850;yes;no;13;12;128;4;3410;155;2018;674;129,63;106,57;         
Others;Android;25,43;no;no;19;32;64;4;2700;155;2017;636;259,72;91,05;         
Honor;Android;16,69;yes;yes;16;20;64;4;3000;155;2016;578;329,4;106,70;         
Vivo;Android;16,59;yes;no;16;20;64;4;3000;155;2016;827;158,47;96,23;         
Vivo;Android;16,28;yes;yes;13;16;64;4;2950;155;2017;769;349,87;156,16;         
Gionee;Android;30651;yes;no;13;13;64;4;3410;155;2018;507;250,66;118,59;         
Honor;Android;17,65;yes;no;13;8;64;4;2950;155;2017;707;169,13;95,39;         
Motorola;Android;30651;yes;no;13;8;64;4;3200;155;2017;751;311,9;88,01;         
Others;Android;32478;yes;no;13;8;64;4;3400;155;2017;650;209,97;79,43;         
Huawei;Android;30651;yes;no;13;8;64;4;3200;155;2017;889;198,45;77,86;         
Samsung;Android;17,78;yes;no;12;5;64;4;3000;155;2017;843;390,58;162,60;         
Xiaomi;Android;45675;no;no;12;5;64;4;3070;155;2019;353;303,24;154,57;         
Sony;Android;45850;yes;no;20;32;32;4;2840;155;2015;863;339;122,98;         
Asus;Android;15,44;yes;no;16;25;32;4;3000;155;2015;570;280,19;138,12;         
Oppo;Android;16,33;yes;yes;16;20;32;4;3000;155;2015;617;300,84;102,99;         
BlackBerry;Android;30651;yes;no;16;20;32;4;3000;155;2016;1047;380,54;102,09;         
Lenovo;Android;30651;no;no;13;8;32;4;3000;155;2017;786;160,21;99,87;         
Xiaomi;Android;45915;yes;no;13;8;32;4;2470;155;2015;820;170,26;91,64;         
Huawei;Android;15,24;yes;no;13;8;32;4;3000;155;2018;617;168,85;91,43;         
Realme;Android;15,24;yes;no;13;8;32;4;2700;155;2016;682;201,15;90,53;         
Others;Android;15,24;yes;no;13;8;32;4;3070;155;2015;738;260,12;86,16;         
Acer;Windows;30651;yes;no;13;8;32;4;2470;155;2015;608;170,27;78,46;         
Samsung;Android;30651;yes;no;13;8;32;4;3000;155;2018;480;107,85;75,36;         
Meizu;Android;30651;yes;no;13;8;32;4;3000;155;2018;624;149,5;72,43;         
Honor;Android;15,37;yes;no;13;8;32;4;3100;155;2017;890;188,7;72,17;         
Oppo;Android;30651;yes;no;13;7;32;4;2000;155;2015;662;200,17;62,75;         
Others;Android;20,32;no;no;12;5;32;4;3000;155;2017;873;240,03;87,48;         
Lenovo;Android;45884;yes;no;12;5;32;4;3060;155;2016;606;298,24;86,24;         
Lava;Android;30651;yes;no;8;5;32;4;1800;155;2015;940;259,35;90,93;         
Spice;Android;47392;no;no;8;5;32;4;2370;155;2013;588;179,7;75,62;         
Meizu;Android;15,37;yes;no;8;5;32;4;2000;155;2014;758;138,96;71,03;         
Motorola;Android;45850;yes;no;8;5;32;4;2390;155;2015;863;210,26;70,37;         
Others;Android;32478;no;no;8;4;32;4;2500;155;2015;948;112,3;52,69;         
Huawei;Android;12693;no;no;8;2;32;4;2540;155;2015;881;131,6;49,86;         
Lenovo;Android;15,47;yes;no;8;2;32;4;2390;155;2015;613;239,79;46,75;         
Others;Android;30651;yes;no;13;13;16;4;2800;155;2015;565;248,73;113,38;         
Realme;Android;15,32;yes;no;13;13;16;4;2900;155;2015;673;250,56;112,00;         
Motorola;Android;15,32;yes;no;13;12;16;4;2600;155;2014;761;258,81;107,20;         
Motorola;Android;15,29;yes;no;13;8;16;4;3000;155;2018;653;150,43;90,81;         
Acer;Android;20,32;no;no;13;8;16;4;2700;155;2016;703;240,21;89,43;         
Meizu;Android;45976;yes;no;13;8;16;4;3000;155;2016;667;131,23;88,36;         
Asus;Android;30651;yes;no;13;8;16;4;2600;155;2014;757;321,62;80,07;         
Coolpad;Android;16,15;yes;no;13;8;16;4;2500;155;2016;924;101,2;77,87;         
Samsung;Android;20,32;yes;no;13;8;16;4;2500;155;2015;777;129,88;77,11;         
HTC;Android;15,29;yes;no;13;8;16;4;2800;155;2017;751;120,06;72,58;         
LG;Android;30651;no;no;13;8;16;4;2600;155;2014;928;341,16;69,35;         
Asus;Android;17,78;no;no;13;7;16;4;2600;155;2015;1092;370,96;64,62;         
Others;Android;25,43;yes;no;13;5;16;4;2470;155;2015;833;278,41;60,70;         
ZTE;Android;30651;yes;no;13;5;16;4;2000;155;2014;777;401,3;59,98;         
Acer;Android;45566;no;no;8;5;16;4;2500;155;2014;936;201,77;89,93;         
Others;Android;45850;no;no;8;5;16;4;3500;155;2014;886;200,45;81,86;         
Samsung;Android;30651;yes;no;8;5;16;4;3100;155;2017;819;168,65;72,73;         
Microsoft;Windows;45850;yes;no;8;5;16;4;2000;155;2014;571;119,44;69,08;         
Samsung;Android;45566;yes;no;8;5;16;4;2100;155;2013;802;149,41;55,12;         
Samsung;Android;45566;no;no;8;4;16;4;2000;155;2015;567;58,61;52,74;         
Samsung;Android;45850;yes;no;8;3;16;4;3000;155;2018;586;158,42;52,07;         
Panasonic;Android;45850;yes;no;8;2;16;4;3100;155;2018;593;101,79;50,49;         
Samsung;Android;45850;yes;no;8;2;16;4;3200;155;2016;843;109,76;46,91;         
Asus;Android;17,78;no;no;8;2;16;4;2500;155;2015;953;181,15;43,69;         
Others;Android;45850;no;no;5;2;16;4;1700;155;2013;922;161,28;63,17;         
Others;Android;12693;no;no;5;2;16;4;2000;155;2013;638;119,61;53,71;         
Micromax;Android;45850;no;no;5;2;16;4;2000;155;2013;909;89,12;37,41;         
Huawei;Android;45850;yes;no;8;3;16;1;3000;155;2020;139;55,23;52,27;         
Samsung;Android;32478;yes;no;8;2;16;1;3000;155;2020;196;55,23;48,38;         
LG;Android;16,59;yes;no;13;8;64;4;3000;154,85;2017;643;199,98;101,74;         
Lenovo;Android;17,73;yes;no;13;8;32;4;2500;154,5;2013;1030;441,18;77,92;         
Samsung;Android;45850;yes;no;13;8;32;4;2000;154,5;2013;834;200,52;75,68;         
Oppo;Android;15,29;yes;no;13;7;16;4;2600;154,5;2015;916;178,86;63,11;         
Others;Android;45850;yes;no;8;5;16;4;2000;154,5;2013;655;120,09;58,41;         
Alcatel;Android;47392;no;no;5;2;16;4;2000;154,5;2013;1041;148,53;57,03;         
Huawei;Android;12693;yes;no;5;2;16;4;1400;154,5;2013;863;141,12;49,52;         
Others;Android;47392;no;no;5;2;16;4;2000;154,5;2013;976;130,28;41,55;         
Samsung;Android;26999;yes;no;16;32;64;4;3050;154;2016;661;460,65;175,37;         
ZTE;Android;15,77;yes;no;16;24;64;4;3320;154;2017;582;352,02;107,69;         
Lenovo;Android;25,43;no;no;13;16;64;4;3100;154;2018;726;299,43;145,33;         
Honor;Android;16,74;yes;no;13;9;64;4;3000;154;2017;797;278,35;105,27;         
Huawei;Android;34304;yes;no;13;8;64;4;3000;154;2018;478;150,37;92,03;         
HTC;Android;30651;yes;no;13;8;64;4;3000;154;2018;727;179,74;77,64;         
Huawei;Android;15,34;yes;no;16;20;32;4;2350;154;2014;888;239,57;90,89;         
OnePlus;Android;30651;yes;no;13;16;32;4;2800;154;2013;867;680,53;181,31;         
Vivo;Android;16,59;yes;no;13;8;32;4;3000;154;2016;617;249,65;104,37;         
Others;Android;45850;yes;no;13;8;32;4;2500;154;2013;952;269,93;98,11;         
Xiaomi;Android;45850;yes;no;13;8;32;4;3000;154;2016;569;270,21;82,09;         
Samsung;Android;32478;yes;no;13;8;32;4;2100;154;2015;594;138,99;68,84;         
Xiaomi;Android;30651;no;no;8;5;32;4;2500;154;2015;579;121,06;71,09;         
HTC;Android;30651;yes;no;8;5;32;4;2000;154;2015;986;159,71;60,44;         
Samsung;Android;13,34;yes;no;8;5;32;4;2600;154;2018;557;102,15;58,32;         
Micromax;Android;45850;yes;no;8;5;32;4;2200;154;2015;711;68,59;57,62;         
Nokia;Windows;47392;no;no;8;5;32;4;2500;154;2015;652;128,62;56,48;         
XOLO;Android;17,78;no;no;8;5;32;4;2500;154;2015;766;148,92;56,28;         
Others;Android;32478;no;no;8;5;32;4;2500;154;2015;995;119,83;55,32;         
Vivo;Android;45884;yes;no;8;5;32;4;2500;154;2015;1082;159,54;54,41;         
Others;Android;17,78;no;no;8;4;32;4;3140;154;2015;974;101,23;53,73;         
Alcatel;Android;47392;yes;no;8;2;32;4;2100;154;2015;789;121,92;49,60;         
Huawei;Android;45850;yes;no;5;2;32;4;2200;154;2016;875;200,1;74,82;         
Others;Android;45850;no;no;5;2;32;4;2200;154;2015;882;220;64,80;         
Samsung;Android;45850;yes;no;5;2;32;4;2350;154;2017;803;100,87;57,55;         
Lenovo;Android;17,78;no;no;5;2;32;4;2500;154;2015;1023;121,5;55,54;         
Others;Android;45850;yes;no;5;2;32;4;2500;154;2015;761;120,32;51,51;         
Nokia;Android;45791;yes;no;5;2;32;4;2500;154;2015;667;80,48;49,00;         
Asus;Android;47392;yes;no;5;2;32;4;2500;154;2015;575;90,01;38,91;         
LG;Others;22828;no;no;5;2;32;4;2500;154;2015;570;108,36;36,53;         
Motorola;Android;15,29;yes;no;16;25;16;4;2350;154;2014;974;350,06;131,19;         
Xiaomi;Android;45675;no;no;13;8;16;4;2400;154;2014;703;380,1;86,72;         
Motorola;Android;15,29;yes;no;13;8;16;4;2400;154;2015;793;218,32;79,93;         
Huawei;Android;15,32;yes;no;13;8;16;4;2500;154;2015;559;129,36;76,11;         
ZTE;Android;27729;yes;no;13;8;16;4;2500;154;2015;1007;160,75;75,79;         
Coolpad;Android;30651;yes;no;13;8;16;4;2500;154;2015;813;201,69;70,76;         
Karbonn;Android;45850;no;no;13;8;16;4;2820;154;2015;699;181,34;66,74;         
Others;Android;12693;no;no;8;5;16;4;2400;154;2013;1068;220,34;80,93;         
Huawei;Android;45850;yes;no;8;2;16;4;2500;154;2015;601;150,93;45,13;         
Others;Android;30651;no;no;5;2;16;4;2500;154;2015;1009;89,42;49,26;         
Others;Android;45850;no;no;5;2;16;4;2500;154;2015;930;59,72;42,11;         
Others;Android;17,78;no;no;5;2;16;4;2500;154;2015;1052;81,75;39,81;         
Alcatel;Android;42644;no;no;2;0,3;16;4;2500;154;2015;737;59,08;33,28;         
Alcatel;Others;27576;no;no;0,3;0,3;16;4;2500;154;2015;641;48,84;23,56;         
LG;Android;45791;yes;no;8;5;16;1;2600;154;2020;226;120,56;59,23;         
Celkon;Android;42644;no;no;2;0,3;128;0,25;2500;154;2015;746;39,38;37,07;         
Meizu;Android;32478;yes;no;8;5;16;4;1820;153,7;2014;778;99,78;54,58;         
Others;Android;47392;yes;no;5;1;16;4;1700;153,7;2014;1048;128,1;35,48;         
Alcatel;Android;16,56;yes;no;8;5;16;4;3500;153,5;2016;917;131,05;72,74;         
Others;Android;45850;no;no;5;2;16;4;2500;153,4;2013;682;230,06;77,64;         
Others;Android;14,55;yes;no;13;8;16;4;3000;153,2;2016;885;150,27;93,71;         
Motorola;Android;45850;yes;no;5;2;16;1;2460;153,2;2019;473;81,79;44,03;         
Huawei;Android;42644;no;no;;0,3;128;4;3300;153;2017;875;499,21;113,93;         
OnePlus;Android;16,64;yes;no;13;16;64;4;3400;153;2018;420;400,86;200,91;         
Oppo;Android;15,34;yes;yes;13;16;64;4;3200;153;2017;709;450,55;149,98;         
Others;Android;30651;yes;no;13;16;64;4;3200;153;2017;707;311,71;148,94;         
ZTE;Android;30651;yes;no;13;12;64;4;3080;153;2017;575;139,26;108,82;         
Others;Android;20,32;no;no;13;8;64;4;3200;153;2017;790;260,71;103,85;         
OnePlus;Android;16,64;yes;no;23;32;32;4;2620;153;2016;818;199;117,70;         
Sony;Android;15,27;yes;no;21;32;32;4;3000;153;2016;792;259,68;114,69;         
Others;Android;14,35;yes;no;16;32;32;4;3000;153;2015;554;549,02;189,64;         
Vivo;Android;16,23;yes;no;16;32;32;4;3000;153;2015;542;531,04;160,69;         
Vivo;Android;16,36;yes;no;16;25;32;4;3000;153;2015;575;528,84;135,33;         
Motorola;Android;15,37;yes;no;16;24;32;4;2705;153;2016;1075;220,21;120,45;         
Gionee;Android;30651;yes;no;16;20;32;4;3100;153;2017;843;290,32;101,85;         
Acer;Android;20,32;no;no;16;20;32;4;3100;153;2018;479;109,2;93,69;         
Samsung;Android;15,32;yes;yes;16;20;32;4;3000;153;2016;720;199,24;91,94;         
Huawei;Android;15,37;yes;yes;16;20;32;4;3000;153;2016;540;189,81;70,52;         
Samsung;Android;26999;yes;no;13;16;32;4;3800;153;2016;930;649,82;192,58;         
